create_sh_ver,step_count,binning_data,active_time,recommendation,modify_sh_ver,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
,6482,b9708142-5704-4d33-a3ae-ea3f242de953.binning_data.json,3376715,6000,,8,2023-02-15 06:00:01.953,com.sec.android.app.shealth,2023-02-15 06:00:01.953,,1.4773704,4988.66,197.31999,6474,fBiQ1GptYC,com.sec.android.app.shealth,0,b9708142-5704-4d33-a3ae-ea3f242de953.achievement.json,b9708142-5704-4d33-a3ae-ea3f242de953,1676332800000,
,8168,83b98906-14a9-4e1d-8ce0-c039e3a5c058.binning_data.json,4060583,6000,,69,2023-02-15 06:00:03.564,com.sec.android.app.shealth,2023-02-15 06:00:03.564,,1.4680202,5961.018,342.19,8099,1YKZKm0LEg,com.sec.android.app.shealth,0,83b98906-14a9-4e1d-8ce0-c039e3a5c058.achievement.json,83b98906-14a9-4e1d-8ce0-c039e3a5c058,1676332800000,
,7926,e96f8573-d95d-4539-8956-2ab91bccb88e.binning_data.json,4103059,6000,,171,2023-02-16 05:55:01.539,com.sec.android.app.shealth,2023-02-15 11:53:49.662,e96f8573-d95d-4539-8956-2ab91bccb88e.source_info.json,1.4607749,5993.646,291.91,7755,VfS0qUERdZ,com.sec.android.app.shealth,0,e96f8573-d95d-4539-8956-2ab91bccb88e.achievement.json,e96f8573-d95d-4539-8956-2ab91bccb88e,1676419200000,
,5485,cdf9d382-8c8e-4885-83fa-e524ca1cee27.binning_data.json,2955915,6000,,17,2023-02-16 06:00:02.367,com.sec.android.app.shealth,2023-02-16 06:00:02.367,,1.416742,4187.77,168.19998,5468,fBiQ1GptYC,com.sec.android.app.shealth,0,cdf9d382-8c8e-4885-83fa-e524ca1cee27.achievement.json,cdf9d382-8c8e-4885-83fa-e524ca1cee27,1676419200000,
,7161,2e9482ec-091f-44de-9e7a-5fc76c0c0e06.binning_data.json,3522848,6000,,243,2023-02-16 06:00:04.061,com.sec.android.app.shealth,2023-02-16 06:00:04.061,,1.4932569,5260.518,313.89,6918,1YKZKm0LEg,com.sec.android.app.shealth,0,2e9482ec-091f-44de-9e7a-5fc76c0c0e06.achievement.json,2e9482ec-091f-44de-9e7a-5fc76c0c0e06,1676419200000,
,9778,58bd8244-d786-42f1-a5e9-96b2fb6fde4a.binning_data.json,5090227,6000,,502,2023-02-17 04:35:01.638,com.sec.android.app.shealth,2023-02-16 10:27:36.628,58bd8244-d786-42f1-a5e9-96b2fb6fde4a.source_info.json,1.4292127,7275.017,378.46,9276,VfS0qUERdZ,com.sec.android.app.shealth,0,58bd8244-d786-42f1-a5e9-96b2fb6fde4a.achievement.json,58bd8244-d786-42f1-a5e9-96b2fb6fde4a,1676505600000,
,6761,fe9f226c-bed9-47ac-8c7d-c834295f62b8.binning_data.json,3580528,6000,,0,2023-02-17 06:07:23.470,com.sec.android.app.shealth,2023-02-17 06:07:23.470,,1.4470265,5181.12,205.79999,6761,fBiQ1GptYC,com.sec.android.app.shealth,0,fe9f226c-bed9-47ac-8c7d-c834295f62b8.achievement.json,fe9f226c-bed9-47ac-8c7d-c834295f62b8,1676505600000,
,8961,b7e9d26b-6f37-43d2-a27b-78c7ea844ccc.binning_data.json,4461290,6000,,700,2023-02-17 06:07:24.413,com.sec.android.app.shealth,2023-02-17 06:07:24.413,,1.4593369,6510.526,406.76,8261,1YKZKm0LEg,com.sec.android.app.shealth,0,b7e9d26b-6f37-43d2-a27b-78c7ea844ccc.achievement.json,b7e9d26b-6f37-43d2-a27b-78c7ea844ccc,1676505600000,
,11572,fb352f61-802e-40a3-b612-ee44338c7965.binning_data.json,6137006,6000,,362,2023-02-18 06:55:01.521,com.sec.android.app.shealth,2023-02-17 10:15:03.175,fb352f61-802e-40a3-b612-ee44338c7965.source_info.json,1.4252095,8746.52,428.63995,11210,VfS0qUERdZ,com.sec.android.app.shealth,0,fb352f61-802e-40a3-b612-ee44338c7965.achievement.json,fb352f61-802e-40a3-b612-ee44338c7965,1676592000000,
,8687,88c5f596-6fb9-49ff-8be4-cb314c5a3c24.binning_data.json,4857938,6000,,5,2023-02-18 06:01:52.925,com.sec.android.app.shealth,2023-02-18 06:01:52.925,,1.3542988,6579.1,265.07996,8682,fBiQ1GptYC,com.sec.android.app.shealth,0,88c5f596-6fb9-49ff-8be4-cb314c5a3c24.achievement.json,88c5f596-6fb9-49ff-8be4-cb314c5a3c24,1676592000000,
,9237,7560dbda-f81e-4f5f-9a86-f359d7f9bab4.binning_data.json,4555242,6000,,490,2023-02-19 06:00:04.322,com.sec.android.app.shealth,2023-02-18 06:01:54.078,,1.5195215,6921.789,406.99,8747,1YKZKm0LEg,com.sec.android.app.shealth,0,7560dbda-f81e-4f5f-9a86-f359d7f9bab4.achievement.json,7560dbda-f81e-4f5f-9a86-f359d7f9bab4,1676592000000,
,4881,f600a7e8-2c68-453c-a430-d23809168f22.binning_data.json,2586017,6000,,143,2023-02-19 05:35:01.553,com.sec.android.app.shealth,2023-02-18 09:55:02.952,f600a7e8-2c68-453c-a430-d23809168f22.source_info.json,1.4225988,3678.866,187.81,4738,VfS0qUERdZ,com.sec.android.app.shealth,0,f600a7e8-2c68-453c-a430-d23809168f22.achievement.json,f600a7e8-2c68-453c-a430-d23809168f22,1676678400000,
,2811,cb5a3491-94f4-4427-8999-a77cf27b8299.binning_data.json,1603407,6000,,0,2023-02-19 06:00:02.972,com.sec.android.app.shealth,2023-02-19 06:00:02.972,,1.3214546,2118.83,86.51999,2811,fBiQ1GptYC,com.sec.android.app.shealth,0,cb5a3491-94f4-4427-8999-a77cf27b8299.achievement.json,cb5a3491-94f4-4427-8999-a77cf27b8299,1676678400000,
,4442,e3595c1a-0296-4887-9ac6-8e29aea9dce1.binning_data.json,2249848,6000,,143,2023-02-19 06:00:04.344,com.sec.android.app.shealth,2023-02-19 06:00:04.344,,1.4671355,3300.833,190.81,4299,1YKZKm0LEg,com.sec.android.app.shealth,0,e3595c1a-0296-4887-9ac6-8e29aea9dce1.achievement.json,e3595c1a-0296-4887-9ac6-8e29aea9dce1,1676678400000,
,4314,55d95ea7-a1a2-4b94-8e90-21cbcfc44333.binning_data.json,2339519,6000,,45,2023-02-20 06:15:01.811,com.sec.android.app.shealth,2023-02-19 13:15:02.959,55d95ea7-a1a2-4b94-8e90-21cbcfc44333.source_info.json,1.3735185,3213.373,166.00899,4269,VfS0qUERdZ,com.sec.android.app.shealth,0,55d95ea7-a1a2-4b94-8e90-21cbcfc44333.achievement.json,55d95ea7-a1a2-4b94-8e90-21cbcfc44333,1676764800000,
,2216,665acc06-a21a-4840-9b7c-5dce33656d5c.binning_data.json,1316711,6000,,1,2023-02-20 06:00:02.396,com.sec.android.app.shealth,2023-02-20 06:00:02.396,,1.258772,1657.4401,68.92999,2215,fBiQ1GptYC,com.sec.android.app.shealth,0,665acc06-a21a-4840-9b7c-5dce33656d5c.achievement.json,665acc06-a21a-4840-9b7c-5dce33656d5c,1676764800000,
,3683,258a2ba0-7191-478c-9096-9123b6e9e223.binning_data.json,1898434,6000,,49,2023-02-21 06:00:49.123,com.sec.android.app.shealth,2023-02-20 06:00:03.749,,1.4373645,2728.743,155.749,3634,1YKZKm0LEg,com.sec.android.app.shealth,0,258a2ba0-7191-478c-9096-9123b6e9e223.achievement.json,258a2ba0-7191-478c-9096-9123b6e9e223,1676764800000,
,9967,684293f6-90c9-482c-afc3-ee05098f3a90.binning_data.json,4517660,6000,,3367,2023-02-21 03:15:02.831,com.sec.android.app.shealth,2023-02-20 11:31:20.954,684293f6-90c9-482c-afc3-ee05098f3a90.source_info.json,1.8480179,8348.719,565.15,6600,VfS0qUERdZ,com.sec.android.app.shealth,0,684293f6-90c9-482c-afc3-ee05098f3a90.achievement.json,684293f6-90c9-482c-afc3-ee05098f3a90,1676851200000,
,5096,467080f5-1c86-40ae-a5bc-1e35cd0bdcfb.binning_data.json,2671800,6000,,44,2023-02-21 06:00:47.197,com.sec.android.app.shealth,2023-02-21 06:00:47.197,,1.4324949,3827.34,195.44,5052,fBiQ1GptYC,com.sec.android.app.shealth,0,467080f5-1c86-40ae-a5bc-1e35cd0bdcfb.achievement.json,467080f5-1c86-40ae-a5bc-1e35cd0bdcfb,1676851200000,
,9246,404d5738-e86b-4f36-a0bc-cbaa979c70a7.binning_data.json,3986524,6000,,3516,2023-02-21 06:00:49.145,com.sec.android.app.shealth,2023-02-21 06:00:49.145,,1.9571775,7802.337,557.409,5730,1YKZKm0LEg,com.sec.android.app.shealth,0,404d5738-e86b-4f36-a0bc-cbaa979c70a7.achievement.json,404d5738-e86b-4f36-a0bc-cbaa979c70a7,1676851200000,
,6851,02b76987-f9d5-4cfb-aecc-7a29046d940a.binning_data.json,3488124,6000,,107,2023-02-22 04:15:00.608,com.sec.android.app.shealth,2023-02-21 08:08:03.004,02b76987-f9d5-4cfb-aecc-7a29046d940a.source_info.json,1.4442997,5037.897,257.66,6744,VfS0qUERdZ,com.sec.android.app.shealth,0,02b76987-f9d5-4cfb-aecc-7a29046d940a.achievement.json,02b76987-f9d5-4cfb-aecc-7a29046d940a,1676937600000,
,5674,bf6197e2-b08e-4c63-9c06-a44d2918a43c.binning_data.json,3030303,6000,,0,2023-02-22 06:00:01.736,com.sec.android.app.shealth,2023-02-22 06:00:01.736,,1.4285761,4329.02,172.5,5674,fBiQ1GptYC,com.sec.android.app.shealth,0,bf6197e2-b08e-4c63-9c06-a44d2918a43c.achievement.json,bf6197e2-b08e-4c63-9c06-a44d2918a43c,1676937600000,
,6087,608a0470-602d-43fc-92fe-74cab065a5b4.binning_data.json,2890170,6000,,133,2023-02-22 06:00:03.557,com.sec.android.app.shealth,2023-02-22 06:00:03.557,,1.4970409,4326.704,267.681,5954,1YKZKm0LEg,com.sec.android.app.shealth,0,608a0470-602d-43fc-92fe-74cab065a5b4.achievement.json,608a0470-602d-43fc-92fe-74cab065a5b4,1676937600000,
,12772,d6f04dfc-c02e-4620-b42c-cce8731fb1cf.binning_data.json,6932441,6000,,70,2023-02-23 04:55:01.539,com.sec.android.app.shealth,2023-02-22 08:29:50.724,d6f04dfc-c02e-4620-b42c-cce8731fb1cf.source_info.json,1.366864,9475.706,469.13998,12702,VfS0qUERdZ,com.sec.android.app.shealth,0,d6f04dfc-c02e-4620-b42c-cce8731fb1cf.achievement.json,d6f04dfc-c02e-4620-b42c-cce8731fb1cf,1677024000000,
,8149,dcbd6ba0-8bf4-4a22-ac4d-4918db19d500.binning_data.json,4608484,6000,,0,2023-02-23 06:00:02.053,com.sec.android.app.shealth,2023-02-23 06:00:02.053,,1.3371835,6162.3896,250.95999,8149,fBiQ1GptYC,com.sec.android.app.shealth,0,dcbd6ba0-8bf4-4a22-ac4d-4918db19d500.achievement.json,dcbd6ba0-8bf4-4a22-ac4d-4918db19d500,1677024000000,
,11053,01b7c193-355b-41b3-be74-68386424558c.binning_data.json,5731589,6000,,119,2023-02-23 06:00:03.868,com.sec.android.app.shealth,2023-02-23 06:00:03.868,,1.4083648,8072.168,459.41,10934,1YKZKm0LEg,com.sec.android.app.shealth,0,01b7c193-355b-41b3-be74-68386424558c.achievement.json,01b7c193-355b-41b3-be74-68386424558c,1677024000000,
,15899,0e8b8533-4b42-40ba-a325-de0da821541c.binning_data.json,7998792,6000,,2882,2023-02-24 05:15:01.851,com.sec.android.app.shealth,2023-02-23 11:37:34.051,0e8b8533-4b42-40ba-a325-de0da821541c.source_info.json,1.5662662,12528.238,749.449,13017,VfS0qUERdZ,com.sec.android.app.shealth,0,0e8b8533-4b42-40ba-a325-de0da821541c.achievement.json,0e8b8533-4b42-40ba-a325-de0da821541c,1677110400000,
,8395,6df501df-3f44-49a9-9e6e-cf4b9918c8d1.binning_data.json,4868809,6000,,0,2023-02-24 06:00:03.559,com.sec.android.app.shealth,2023-02-24 06:00:03.559,,1.2941172,6300.81,257.36,8395,fBiQ1GptYC,com.sec.android.app.shealth,0,6df501df-3f44-49a9-9e6e-cf4b9918c8d1.achievement.json,6df501df-3f44-49a9-9e6e-cf4b9918c8d1,1677110400000,
,14769,aea326bd-374a-4430-bfb4-661f058cf271.binning_data.json,7120482,6000,,2893,2023-02-24 06:00:04.573,com.sec.android.app.shealth,2023-02-24 06:00:04.573,,1.6264257,11580.935,750.369,11876,1YKZKm0LEg,com.sec.android.app.shealth,0,aea326bd-374a-4430-bfb4-661f058cf271.achievement.json,aea326bd-374a-4430-bfb4-661f058cf271,1677110400000,
,10046,97ed1514-84d3-4445-af13-503c6b453543.binning_data.json,5326162,6000,,63,2023-02-25 03:53:07.691,com.sec.android.app.shealth,2023-02-24 12:05:54.236,97ed1514-84d3-4445-af13-503c6b453543.source_info.json,1.3937615,7423.401,379.5,9983,VfS0qUERdZ,com.sec.android.app.shealth,0,97ed1514-84d3-4445-af13-503c6b453543.achievement.json,97ed1514-84d3-4445-af13-503c6b453543,1677196800000,
,6111,5a25d9af-17e7-49d4-ab1a-451232e76422.binning_data.json,3389936,6000,,0,2023-02-25 06:33:27.356,com.sec.android.app.shealth,2023-02-25 06:33:27.356,,1.3636242,4622.6,186.76999,6111,fBiQ1GptYC,com.sec.android.app.shealth,0,5a25d9af-17e7-49d4-ab1a-451232e76422.achievement.json,5a25d9af-17e7-49d4-ab1a-451232e76422,1677196800000,
,9377,6905c52f-8643-4d0e-952a-0779f9e222e7.binning_data.json,4796138,6000,,73,2023-02-25 06:33:28.305,com.sec.android.app.shealth,2023-02-25 06:33:28.305,,1.4193245,6807.277,395.12,9304,1YKZKm0LEg,com.sec.android.app.shealth,0,6905c52f-8643-4d0e-952a-0779f9e222e7.achievement.json,6905c52f-8643-4d0e-952a-0779f9e222e7,1677196800000,
,5930,a5c223c8-dafa-4feb-af2e-5be9a97072c1.binning_data.json,3296431,6000,,8,2023-02-26 05:15:02.700,com.sec.android.app.shealth,2023-02-25 13:13:23.225,a5c223c8-dafa-4feb-af2e-5be9a97072c1.source_info.json,1.3342997,4398.4277,206.25098,5922,VfS0qUERdZ,com.sec.android.app.shealth,0,a5c223c8-dafa-4feb-af2e-5be9a97072c1.achievement.json,a5c223c8-dafa-4feb-af2e-5be9a97072c1,1677283200000,
,4760,02917463-f6b0-4a09-adb0-1d2dcb0d3f97.binning_data.json,2735117,6000,,1,2023-02-26 06:00:03.363,com.sec.android.app.shealth,2023-02-26 06:00:03.363,,1.3117753,3587.8599,146.36996,4759,fBiQ1GptYC,com.sec.android.app.shealth,0,02917463-f6b0-4a09-adb0-1d2dcb0d3f97.achievement.json,02917463-f6b0-4a09-adb0-1d2dcb0d3f97,1677283200000,
,4385,87f01496-77dc-4b7e-a125-fcb5850c84aa.binning_data.json,2281231,6000,,7,2023-02-26 06:00:05.000,com.sec.android.app.shealth,2023-02-26 06:00:05.000,,1.4081433,3212.301,178.672,4378,1YKZKm0LEg,com.sec.android.app.shealth,0,87f01496-77dc-4b7e-a125-fcb5850c84aa.achievement.json,87f01496-77dc-4b7e-a125-fcb5850c84aa,1677283200000,
,9438,f4ee8bba-5567-4d60-8a65-d6709e1ecde2.binning_data.json,4941473,6000,,30,2023-02-27 05:55:02.300,com.sec.android.app.shealth,2023-02-26 12:24:31.901,f4ee8bba-5567-4d60-8a65-d6709e1ecde2.source_info.json,1.435857,7095.25,339.83997,9408,VfS0qUERdZ,com.sec.android.app.shealth,0,f4ee8bba-5567-4d60-8a65-d6709e1ecde2.achievement.json,f4ee8bba-5567-4d60-8a65-d6709e1ecde2,1677369600000,
,6489,a8485731-977a-4021-9e09-8cad5f8f70ee.binning_data.json,3430290,6000,,0,2023-02-27 06:00:03.121,com.sec.android.app.shealth,2023-02-27 06:00:03.121,,1.4488745,4970.0596,197.53996,6489,fBiQ1GptYC,com.sec.android.app.shealth,0,a8485731-977a-4021-9e09-8cad5f8f70ee.achievement.json,a8485731-977a-4021-9e09-8cad5f8f70ee,1677369600000,
,8637,1fafd173-8ee4-41f9-adf3-58b7f50b0a7d.binning_data.json,4391645,6000,,93,2023-02-27 06:00:04.498,com.sec.android.app.shealth,2023-02-27 06:00:04.498,,1.4619931,6420.556,353.771,8544,1YKZKm0LEg,com.sec.android.app.shealth,0,1fafd173-8ee4-41f9-adf3-58b7f50b0a7d.achievement.json,1fafd173-8ee4-41f9-adf3-58b7f50b0a7d,1677369600000,
,9928,a9d6927b-38df-488e-b6d8-3202c813e062.binning_data.json,5125172,6000,,54,2023-02-28 07:15:02.958,com.sec.android.app.shealth,2023-02-27 10:12:11.137,a9d6927b-38df-488e-b6d8-3202c813e062.source_info.json,1.4576659,7470.789,365.53,9874,VfS0qUERdZ,com.sec.android.app.shealth,0,a9d6927b-38df-488e-b6d8-3202c813e062.achievement.json,a9d6927b-38df-488e-b6d8-3202c813e062,1677456000000,
,5822,8dffe96d-a7b2-4fa1-96fd-7271bde42729.binning_data.json,3154234,6000,,12,2023-02-28 06:00:02.018,com.sec.android.app.shealth,2023-02-28 06:00:02.018,,1.4109666,4450.52,178.72998,5810,fBiQ1GptYC,com.sec.android.app.shealth,0,8dffe96d-a7b2-4fa1-96fd-7271bde42729.achievement.json,8dffe96d-a7b2-4fa1-96fd-7271bde42729,1677456000000,
,8647,07bdd4ca-ff8f-4abb-841d-2501e69c3db6.binning_data.json,4263554,6000,,82,2023-03-01 06:00:04.935,com.sec.android.app.shealth,2023-02-28 06:00:03.103,,1.5044665,6414.375,358.881,8565,1YKZKm0LEg,com.sec.android.app.shealth,0,07bdd4ca-ff8f-4abb-841d-2501e69c3db6.achievement.json,07bdd4ca-ff8f-4abb-841d-2501e69c3db6,1677456000000,
,9501,d97f2b36-dfde-44ab-ad9b-a84cb2060a2b.binning_data.json,4975158,6000,,287,2023-03-01 07:55:02.427,com.sec.android.app.shealth,2023-02-28 10:31:07.918,d97f2b36-dfde-44ab-ad9b-a84cb2060a2b.source_info.json,1.4268403,7098.756,352.619,9214,VfS0qUERdZ,com.sec.android.app.shealth,0,d97f2b36-dfde-44ab-ad9b-a84cb2060a2b.achievement.json,d97f2b36-dfde-44ab-ad9b-a84cb2060a2b,1677542400000,
,7171,c71361a7-32a5-4f59-8852-e54c9f8175e3.binning_data.json,3846094,6000,,19,2023-03-01 06:00:02.862,com.sec.android.app.shealth,2023-03-01 06:00:02.862,,1.4242316,5477.73,218.95998,7152,fBiQ1GptYC,com.sec.android.app.shealth,0,c71361a7-32a5-4f59-8852-e54c9f8175e3.achievement.json,c71361a7-32a5-4f59-8852-e54c9f8175e3,1677542400000,
,8618,b7e15e95-9eb3-42ec-bba9-6229de46e1ec.binning_data.json,4290906,6000,,408,2023-03-02 06:00:03.481,com.sec.android.app.shealth,2023-03-01 06:00:04.976,,1.4587598,6259.402,378.641,8210,1YKZKm0LEg,com.sec.android.app.shealth,0,b7e15e95-9eb3-42ec-bba9-6229de46e1ec.achievement.json,b7e15e95-9eb3-42ec-bba9-6229de46e1ec,1677542400000,
,8615,741e262c-8b60-4e16-b43a-f8a12e1fab4a.binning_data.json,4552361,6000,,117,2023-03-02 04:35:02.530,com.sec.android.app.shealth,2023-03-01 07:55:02.172,741e262c-8b60-4e16-b43a-f8a12e1fab4a.source_info.json,1.4133548,6434.102,316.929,8498,VfS0qUERdZ,com.sec.android.app.shealth,0,741e262c-8b60-4e16-b43a-f8a12e1fab4a.achievement.json,741e262c-8b60-4e16-b43a-f8a12e1fab4a,1677628800000,
,6388,2c9221e7-e324-46da-919f-d776b1bcd8c3.binning_data.json,3577126,6000,,0,2023-03-02 06:00:02.449,com.sec.android.app.shealth,2023-03-02 06:00:02.449,,1.3490577,4825.75,195.26999,6388,fBiQ1GptYC,com.sec.android.app.shealth,0,2c9221e7-e324-46da-919f-d776b1bcd8c3.achievement.json,2c9221e7-e324-46da-919f-d776b1bcd8c3,1677628800000,
,7529,65902963-744f-4938-8ff4-52758ff1f50d.binning_data.json,3764186,6000,,162,2023-03-02 06:00:03.503,com.sec.android.app.shealth,2023-03-02 06:00:03.503,,1.4611683,5500.11,323.57,7367,1YKZKm0LEg,com.sec.android.app.shealth,0,65902963-744f-4938-8ff4-52758ff1f50d.achievement.json,65902963-744f-4938-8ff4-52758ff1f50d,1677628800000,
,9224,204ab4c5-b716-4f1f-9dbf-a8d16e2e941f.binning_data.json,4856632,6000,,57,2023-03-03 04:41:13.376,com.sec.android.app.shealth,2023-03-02 10:26:26.353,204ab4c5-b716-4f1f-9dbf-a8d16e2e941f.source_info.json,1.4115214,6855.241,335.65,9167,VfS0qUERdZ,com.sec.android.app.shealth,0,204ab4c5-b716-4f1f-9dbf-a8d16e2e941f.achievement.json,204ab4c5-b716-4f1f-9dbf-a8d16e2e941f,1677715200000,
,7146,76630a76-ffb6-4913-abf3-49136f8cca2f.binning_data.json,3911038,6000,,0,2023-03-03 06:00:02.410,com.sec.android.app.shealth,2023-03-03 06:00:02.410,,1.3807179,5400.04,227.65999,7146,fBiQ1GptYC,com.sec.android.app.shealth,0,76630a76-ffb6-4913-abf3-49136f8cca2f.achievement.json,76630a76-ffb6-4913-abf3-49136f8cca2f,1677715200000,
,8173,4bb73626-299a-4429-aea1-638ccf83a975.binning_data.json,4043610,6000,,91,2023-03-04 06:00:03.180,com.sec.android.app.shealth,2023-03-03 06:00:04.288,,1.46937,5941.56,346.199,8082,1YKZKm0LEg,com.sec.android.app.shealth,0,4bb73626-299a-4429-aea1-638ccf83a975.achievement.json,4bb73626-299a-4429-aea1-638ccf83a975,1677715200000,
,9196,7fcb864d-d62f-4163-bebf-d6735ab5be09.binning_data.json,4803030,6000,,111,2023-03-04 07:03:41.215,com.sec.android.app.shealth,2023-03-03 10:31:56.092,7fcb864d-d62f-4163-bebf-d6735ab5be09.source_info.json,1.4350376,6892.529,349.02,9085,VfS0qUERdZ,com.sec.android.app.shealth,0,7fcb864d-d62f-4163-bebf-d6735ab5be09.achievement.json,7fcb864d-d62f-4163-bebf-d6735ab5be09,1677801600000,
,5691,c5093d65-dac6-4aca-8805-f117a6b6f761.binning_data.json,3046315,6000,,0,2023-03-04 06:00:01.760,com.sec.android.app.shealth,2023-03-04 06:00:01.760,,1.4333543,4366.4497,174.81998,5691,fBiQ1GptYC,com.sec.android.app.shealth,0,c5093d65-dac6-4aca-8805-f117a6b6f761.achievement.json,c5093d65-dac6-4aca-8805-f117a6b6f761,1677801600000,
,8497,2248454e-6e59-42e9-b848-5048feff33d2.binning_data.json,4303827,6000,,219,2023-03-05 06:00:03.263,com.sec.android.app.shealth,2023-03-04 06:00:03.249,,1.4529086,6253.069,361.79,8278,1YKZKm0LEg,com.sec.android.app.shealth,0,2248454e-6e59-42e9-b848-5048feff33d2.achievement.json,2248454e-6e59-42e9-b848-5048feff33d2,1677801600000,
,7836,4f34b855-6e34-4d0f-a920-e175b00173e0.binning_data.json,4126993,6000,,157,2023-03-05 15:35:03.440,com.sec.android.app.shealth,2023-03-04 06:02:00.235,4f34b855-6e34-4d0f-a920-e175b00173e0.source_info.json,1.4220003,5868.586,311.869,7679,VfS0qUERdZ,com.sec.android.app.shealth,0,4f34b855-6e34-4d0f-a920-e175b00173e0.achievement.json,4f34b855-6e34-4d0f-a920-e175b00173e0,1677888000000,
,4412,d896e282-b8b1-4fb6-b840-2d00b7fd155f.binning_data.json,2556911,6000,,4,2023-03-05 06:00:01.848,com.sec.android.app.shealth,2023-03-05 06:00:01.848,,1.2849761,3285.57,150.34998,4408,fBiQ1GptYC,com.sec.android.app.shealth,0,d896e282-b8b1-4fb6-b840-2d00b7fd155f.achievement.json,d896e282-b8b1-4fb6-b840-2d00b7fd155f,1677888000000,
,7112,fb63a7ed-3531-47f6-9b1c-80269bd4bb13.binning_data.json,3606438,6000,,154,2023-03-06 06:00:03.263,com.sec.android.app.shealth,2023-03-05 06:00:03.231,,1.4680052,5294.271,298.259,6958,1YKZKm0LEg,com.sec.android.app.shealth,0,fb63a7ed-3531-47f6-9b1c-80269bd4bb13.achievement.json,fb63a7ed-3531-47f6-9b1c-80269bd4bb13,1677888000000,
,10393,f9524055-ea21-4f83-814d-0f60f8be7e72.binning_data.json,4875317,6000,,3401,2023-03-12 06:00:07.162,com.sec.android.app.shealth,2023-03-05 12:10:01.056,f9524055-ea21-4f83-814d-0f60f8be7e72.source_info.json,1.7835813,8695.526,569.919,6992,VfS0qUERdZ,com.sec.android.app.shealth,0,f9524055-ea21-4f83-814d-0f60f8be7e72.achievement.json,f9524055-ea21-4f83-814d-0f60f8be7e72,1677974400000,
,3551,e7ee7da8-4159-415e-830f-9a361dc59b86.binning_data.json,2027038,6000,,18,2023-03-06 06:00:02.090,com.sec.android.app.shealth,2023-03-06 06:00:02.090,,1.3236599,2683.11,109.669975,3533,fBiQ1GptYC,com.sec.android.app.shealth,0,e7ee7da8-4159-415e-830f-9a361dc59b86.achievement.json,e7ee7da8-4159-415e-830f-9a361dc59b86,1677974400000,
,9641,22b29503-293c-41ae-9e70-5951ffaed52e.binning_data.json,4330684,6000,,3424,2023-03-06 06:00:03.281,com.sec.android.app.shealth,2023-03-06 06:00:03.281,,1.8679532,8089.516,564.669,6217,1YKZKm0LEg,com.sec.android.app.shealth,0,22b29503-293c-41ae-9e70-5951ffaed52e.achievement.json,22b29503-293c-41ae-9e70-5951ffaed52e,1677974400000,
,4513,decf1c78-cfb1-452d-9366-fe569f4c670e.binning_data.json,2326467,6000,,61,2023-03-13 05:01:45.401,com.sec.android.app.shealth,2023-03-06 11:11:32.851,decf1c78-cfb1-452d-9366-fe569f4c670e.source_info.json,1.4477247,3368.084,165.06999,4452,VfS0qUERdZ,com.sec.android.app.shealth,0,decf1c78-cfb1-452d-9366-fe569f4c670e.achievement.json,decf1c78-cfb1-452d-9366-fe569f4c670e,1678060800000,
,3633,29f8c730-ce9c-49d4-ad55-3b3a4a00c210.binning_data.json,1950581,6000,,24,2023-03-07 06:00:03.587,com.sec.android.app.shealth,2023-03-07 06:00:03.587,,1.4243547,2778.3198,111.65998,3609,fBiQ1GptYC,com.sec.android.app.shealth,0,29f8c730-ce9c-49d4-ad55-3b3a4a00c210.achievement.json,29f8c730-ce9c-49d4-ad55-3b3a4a00c210,1678060800000,
,3947,725f19af-d2f1-4cba-9c8d-ce69af5ae9ba.binning_data.json,1919887,6000,,134,2023-03-07 06:00:05.132,com.sec.android.app.shealth,2023-03-07 06:00:05.132,,1.4970342,2874.137,174.77,3813,1YKZKm0LEg,com.sec.android.app.shealth,0,725f19af-d2f1-4cba-9c8d-ce69af5ae9ba.achievement.json,725f19af-d2f1-4cba-9c8d-ce69af5ae9ba,1678060800000,
,8461,22356aa7-7d95-4a8a-8b35-3cf3619b22ec.binning_data.json,4382634,6000,,64,2023-03-14 05:00:28.914,com.sec.android.app.shealth,2023-03-07 10:29:52.004,22356aa7-7d95-4a8a-8b35-3cf3619b22ec.source_info.json,1.4230785,6236.833,339.47098,8397,VfS0qUERdZ,com.sec.android.app.shealth,0,22356aa7-7d95-4a8a-8b35-3cf3619b22ec.achievement.json,22356aa7-7d95-4a8a-8b35-3cf3619b22ec,1678147200000,
,6036,ecf5a3a3-6c36-4a20-925f-cab4c22883ff.binning_data.json,3223912,6000,,11,2023-03-08 06:00:03.596,com.sec.android.app.shealth,2023-03-08 06:00:03.596,,1.397445,4505.2397,225.22998,6025,fBiQ1GptYC,com.sec.android.app.shealth,0,ecf5a3a3-6c36-4a20-925f-cab4c22883ff.achievement.json,ecf5a3a3-6c36-4a20-925f-cab4c22883ff,1678147200000,
